time,open,high,low,close,volumeto,coin
2022-01-22,2569.59,2626.26,2306.11,2412.23,2161344450.57,ethereum
2022-01-23,2412.23,2549.64,2372.63,2541.6,1097388289.15,ethereum
2022-01-24,2541.6,2541.78,2160.66,2442.27,2488339892.27,ethereum
2022-01-25,2442.27,2508.14,2351.86,2459.65,1178707258.61,ethereum
2022-01-26,2459.65,2723.15,2402.99,2464.13,1884456587.88,ethereum
2022-01-27,2464.13,2521.07,2316.47,2425.83,1232688510.11,ethereum
2022-01-28,2425.83,2558.86,2359.78,2547.03,1045738950.11,ethereum
2022-01-29,2547.03,2637.58,2522.26,2603.1,648693006.43,ethereum
2022-01-30,2603.1,2639.97,2544.43,2603.24,496079257.79,ethereum
2022-01-31,2603.24,2707.52,2479.42,2689.14,923473240.93,ethereum
2022-02-01,2689.14,2814.09,2676.94,2790.15,1017221692.9,ethereum
2022-02-02,2790.15,2812.72,2613.75,2681.11,1117424351.2,ethereum
2022-02-03,2681.11,2727.32,2575.55,2697.18,883999086.79,ethereum
2022-02-04,2697.18,2998.46,2673.44,2997.18,1401499392.17,ethereum
2022-02-05,2997.18,3062.95,2962.22,3015.26,769211760.94,ethereum
2022-02-06,3015.26,3075.45,2952.8,3057.68,402035046.33,ethereum
2022-02-07,3057.68,3192.5,2996.04,3141.38,1158530947.35,ethereum
2022-02-08,3141.38,3233.58,3028.6,3118.76,1122580120.4,ethereum
2022-02-09,3118.76,3273.04,3057.51,3246.72,924663930.55,ethereum
2022-02-10,3246.72,3283.28,3059.58,3074.84,1273705251.69,ethereum
2022-02-11,3074.84,3139.99,2880.24,2928.93,1349461675.11,ethereum
2022-02-12,2928.93,2986.55,2859.52,2918.34,636492567.43,ethereum
2022-02-13,2918.34,2954.6,2839.03,2872.44,471244695.51,ethereum
2022-02-14,2872.44,2965.85,2832.37,2931.12,900749488.39,ethereum
2022-02-15,2931.12,3197.58,2913.29,3185.81,1002040864.64,ethereum
2022-02-16,3185.81,3189.15,3045.67,3124.33,803304744.19,ethereum
2022-02-17,3124.33,3161.66,2854.87,2894.42,1278963366.95,ethereum
2022-02-18,2894.42,2945.24,2753.63,2780.72,1096377704.49,ethereum
2022-02-19,2780.72,2831.75,2699.43,2764.5,563929415.84,ethereum
2022-02-20,2764.5,2765.19,2576.75,2622.7,788545229.88,ethereum
2022-02-21,2622.7,2759.38,2561.64,2570.15,1280527155.22,ethereum
2022-02-22,2570.15,2666.02,2502.79,2638.81,1088026319.81,ethereum
2022-02-23,2638.81,2755.04,2578.18,2580.97,937541603.27,ethereum
2022-02-24,2580.97,2708.0,2302.3,2597.94,2394587900.96,ethereum
2022-02-25,2597.94,2836.6,2573.59,2769.0,1068346401.49,ethereum
2022-02-26,2769.0,2872.94,2730.21,2780.32,637768288.08,ethereum
2022-02-27,2780.32,2835.86,2560.39,2617.32,1085892930.75,ethereum
2022-02-28,2617.32,2945.2,2571.64,2919.85,1390670729.71,ethereum
2022-03-01,2919.85,3035.04,2861.91,2976.59,1275345152.75,ethereum
2022-03-02,2976.59,3035.58,2916.52,2949.03,1110866879.98,ethereum
2022-03-03,2949.03,2971.29,2790.6,2833.71,888491373.47,ethereum
2022-03-04,2833.71,2834.95,2577.66,2622.51,1114507567.57,ethereum
2022-03-05,2622.51,2682.35,2591.96,2666.18,312186085.03,ethereum
2022-03-06,2666.18,2675.13,2550.56,2552.58,343584082.5,ethereum
2022-03-07,2552.58,2646.36,2450.51,2496.67,926973297.81,ethereum
2022-03-08,2496.67,2623.67,2486.41,2579.18,773261628.78,ethereum
2022-03-09,2579.18,2767.0,2572.58,2733.05,845338807.07,ethereum
2022-03-10,2733.05,2733.49,2565.89,2608.64,903490445.4,ethereum
2022-03-11,2608.64,2667.32,2528.3,2557.57,705087040.47,ethereum
2022-03-12,2557.57,2613.21,2555.12,2569.87,242567780.48,ethereum
2022-03-13,2569.87,2601.69,2498.79,2516.83,330151197.72,ethereum
2022-03-14,2516.83,2608.14,2503.88,2591.45,570156967.79,ethereum
2022-03-15,2591.45,2668.8,2512.0,2619.61,729493276.15,ethereum
2022-03-16,2619.61,2787.84,2607.23,2775.15,1032083525.66,ethereum
2022-03-17,2775.15,2835.17,2750.42,2814.64,802482340.33,ethereum
2022-03-18,2814.64,2978.26,2771.37,2941.32,1268306240.7,ethereum
2022-03-19,2941.32,2983.2,2907.12,2952.64,538679042.44,ethereum
2022-03-20,2952.64,2963.95,2820.11,2861.26,470175915.87,ethereum
2022-03-21,2861.26,2960.6,2834.51,2895.01,754395426.87,ethereum
2022-03-22,2895.01,3049.24,2888.86,2970.47,1105346813.25,ethereum
2022-03-23,2970.47,3038.65,2926.7,3037.3,891655004.6,ethereum
2022-03-24,3037.3,3129.44,3004.26,3112.85,1204417827.74,ethereum
2022-03-25,3112.85,3193.97,3080.87,3104.04,1043393468.05,ethereum
2022-03-26,3104.04,3153.55,3086.7,3146.36,308097209.43,ethereum
2022-03-27,3146.36,3299.22,3128.13,3296.46,599229501.54,ethereum
2022-03-28,3296.46,3433.9,3276.53,3334.29,1240484725.34,ethereum
2022-03-29,3334.29,3481.81,3331.97,3402.62,1057698452.9,ethereum
2022-03-30,3402.62,3443.99,3340.85,3385.11,730754932.49,ethereum
2022-03-31,3385.11,3445.59,3261.99,3282.78,892918044.54,ethereum
2022-04-01,3282.78,3481.39,3214.41,3455.72,1146333667.69,ethereum
2022-04-02,3455.72,3531.17,3435.63,3444.68,777202927.2,ethereum
2022-04-03,3444.68,3580.76,3414.24,3522.49,605819080.56,ethereum
2022-04-04,3522.49,3546.88,3408.47,3520.15,896630079.47,ethereum
2022-04-05,3520.15,3553.56,3397.01,3406.48,972367292.53,ethereum
2022-04-06,3406.48,3407.48,3162.57,3168.91,1587365720.77,ethereum
2022-04-07,3168.91,3269.19,3143.89,3229.28,836302734.24,ethereum
2022-04-08,3229.28,3313.28,3174.37,3192.92,738712527.46,ethereum
2022-04-09,3192.92,3268.83,3183.1,3259.62,295003082.23,ethereum
2022-04-10,3259.62,3308.86,3191.99,3202.89,391825529.05,ethereum
2022-04-11,3202.89,3214.49,2950.95,2979.52,1233562295.37,ethereum
2022-04-12,2979.52,3086.55,2951.54,3028.77,950255189.07,ethereum
2022-04-13,3028.77,3129.24,2997.92,3118.5,701662998.64,ethereum
2022-04-14,3118.5,3144.41,2976.71,3021.76,640639970.5,ethereum
2022-04-15,3021.76,3058.39,2994.32,3041.21,340633128.58,ethereum
2022-04-16,3041.21,3086.29,3011.45,3060.28,217214977.29,ethereum
2022-04-17,3060.28,3082.05,2982.78,2988.4,327041532.39,ethereum
2022-04-18,2988.4,3070.29,2883.58,3056.2,827696634.5,ethereum
2022-04-19,3056.2,3131.65,3030.72,3102.52,590853605.85,ethereum
2022-04-20,3102.52,3167.34,3036.35,3077.74,686897462.05,ethereum
2022-04-21,3077.74,3179.21,2943.42,2984.24,833558465.56,ethereum
2022-04-22,2984.24,3033.2,2933.76,2963.17,652250110.96,ethereum
2022-04-23,2963.17,2979.17,2917.56,2933.65,256592711.6,ethereum
2022-04-24,2933.65,2967.57,2912.94,2922.37,248805776.03,ethereum
2022-04-25,2922.37,3026.15,2798.58,3006.45,1088856116.93,ethereum
2022-04-26,3006.45,3037.19,2768.64,2809.6,927820742.34,ethereum
2022-04-27,2809.6,2919.74,2795.23,2889.72,787100076.86,ethereum
2022-04-28,2889.72,2979.81,2855.11,2936.49,778080070.18,ethereum
2022-04-29,2936.49,2945.97,2776.18,2817.23,844702667.04,ethereum
2022-04-30,2817.23,2841.57,2717.75,2726.98,399317728.28,ethereum
2022-05-01,2726.98,2848.48,2717.45,2826.04,411197825.48,ethereum
2022-05-02,2826.04,2882.32,2777.75,2856.12,866626990.45,ethereum
2022-05-03,2856.12,2861.43,2754.39,2780.63,643426033.63,ethereum
2022-05-04,2780.63,2967.75,2770.84,2940.31,830683889.51,ethereum
2022-05-05,2940.31,2953.25,2691.89,2747.28,905660794.97,ethereum
2022-05-06,2747.28,2757.11,2633.94,2692.08,867130443.62,ethereum
2022-05-07,2692.08,2703.39,2589.82,2635.19,359893218.95,ethereum
2022-05-08,2635.19,2641.2,2486.56,2519.08,692511713.12,ethereum
2022-05-09,2519.08,2529.04,2224.84,2230.95,1914870712.98,ethereum
2022-05-10,2230.95,2457.17,2200.52,2341.58,1850298109.21,ethereum
2022-05-11,2341.58,2450.75,2003.31,2077.83,2717512970.57,ethereum
2022-05-12,2077.83,2180.84,1713.99,1952.81,2753038207.64,ethereum
2022-05-13,1952.81,2143.61,1936.1,2006.51,1245554884.57,ethereum
2022-05-14,2006.51,2066.02,1947.83,2054.03,423017629.17,ethereum
2022-05-15,2054.03,2160.61,1998.56,2143.12,376701151.43,ethereum
2022-05-16,2143.12,2143.2,1977.84,2020.12,690038743.39,ethereum
2022-05-17,2020.12,2119.84,2006.05,2089.29,598230196.42,ethereum
2022-05-18,2089.29,2108.35,1906.04,1911.68,643148242.33,ethereum
2022-05-19,1911.68,2038.92,1900.91,2017.78,721565109.35,ethereum
2022-05-20,2017.78,2061.81,1920.61,1956.88,676297509.57,ethereum
2022-05-21,1956.88,1987.79,1935.87,1972.87,201843693.55,ethereum
2022-05-22,1972.87,2053.49,1963.85,2041.08,288595387.01,ethereum
2022-05-23,2041.08,2086.6,1955.11,1970.7,626635609.39,ethereum
2022-05-24,1970.7,1991.09,1910.52,1977.85,509629757.6,ethereum
2022-05-25,1977.85,2019.8,1933.25,1941.04,507595031.4,ethereum
2022-05-26,1941.04,1963.52,1741.21,1791.0,1030348371.06,ethereum
2022-05-27,1791.0,1820.36,1706.95,1724.73,1091437639.61,ethereum
2022-05-28,1724.73,1807.77,1720.57,1790.79,400672092.43,ethereum
2022-05-29,1790.79,1824.64,1763.04,1811.69,362774322.58,ethereum
2022-05-30,1811.69,2011.23,1802.61,1997.64,828850274.82,ethereum
2022-05-31,1997.64,2015.05,1925.15,1940.59,802528394.95,ethereum
2022-06-01,1940.59,1971.79,1764.1,1817.42,1020482594.24,ethereum
2022-06-02,1817.42,1851.73,1782.17,1833.26,622173440.24,ethereum
2022-06-03,1833.26,1842.2,1737.3,1773.59,569666491.39,ethereum
2022-06-04,1773.59,1814.31,1747.45,1803.65,225646408.54,ethereum
2022-06-05,1803.65,1828.49,1771.7,1804.7,208010346.16,ethereum
2022-06-06,1804.7,1918.1,1803.59,1858.56,600246125.39,ethereum
2022-06-07,1858.56,1872.07,1725.54,1812.7,705364504.92,ethereum
2022-06-08,1812.7,1836.67,1765.24,1791.03,508526918.8,ethereum
2022-06-09,1791.03,1831.74,1776.37,1787.71,357443811.84,ethereum
2022-06-10,1787.71,1802.8,1654.64,1661.1,687937104.94,ethereum
2022-06-11,1661.1,1680.39,1500.36,1530.28,854773704.94,ethereum
2022-06-12,1530.28,1544.55,1426.49,1434.02,825779676.24,ethereum
2022-06-13,1434.02,1452.8,1165.61,1209.12,2275582645.63,ethereum
2022-06-14,1209.12,1264.08,1075.44,1206.94,1519007309.93,ethereum
2022-06-15,1206.94,1244.06,1014.07,1236.89,1698606699.32,ethereum
2022-06-16,1236.89,1255.9,1050.94,1067.1,807377734.26,ethereum
2022-06-17,1067.1,1116.32,1050.3,1085.21,585011689.72,ethereum
2022-06-18,1085.21,1096.22,883.48,994.41,1080808875.04,ethereum
2022-06-19,994.41,1155.62,934.96,1127.03,776365310.03,ethereum
2022-06-20,1127.03,1166.85,1051.76,1126.99,617555699.32,ethereum
2022-06-21,1126.99,1191.51,1108.44,1124.71,619164299.73,ethereum
2022-06-22,1124.71,1125.84,1043.02,1048.3,517637610.39,ethereum
2022-06-23,1048.3,1152.53,1044.07,1143.46,500226767.62,ethereum
2022-06-24,1143.46,1244.33,1131.25,1224.12,622847139.93,ethereum
2022-06-25,1224.12,1254.84,1179.17,1241.0,348238056.74,ethereum
2022-06-26,1241.0,1279.04,1194.9,1198.25,459617043.48,ethereum
2022-06-27,1198.25,1237.14,1174.01,1190.73,409609422.41,ethereum
2022-06-28,1190.73,1235.14,1135.32,1142.41,516154549.5,ethereum
2022-06-29,1142.41,1154.69,1086.31,1098.71,547508525.24,ethereum
2022-06-30,1098.71,1105.36,999.01,1069.53,661034598.9,ethereum
2022-07-01,1069.53,1108.86,1032.22,1058.01,616888042.78,ethereum
2022-07-02,1058.01,1077.18,1027.1,1065.69,246197859.38,ethereum
2022-07-03,1065.69,1085.63,1040.16,1072.95,219767134.55,ethereum
2022-07-04,1072.95,1159.39,1043.99,1149.81,411008690.04,ethereum
2022-07-05,1149.81,1170.54,1076.57,1131.96,550223702.36,ethereum
2022-07-06,1131.96,1202.1,1110.65,1185.41,541697031.18,ethereum
2022-07-07,1185.41,1253.43,1162.49,1236.64,632226158.71,ethereum
2022-07-08,1236.64,1274.65,1192.55,1214.0,685525454.8,ethereum
2022-07-09,1214.0,1232.47,1204.27,1216.53,179916720.56,ethereum
2022-07-10,1216.53,1219.06,1153.51,1167.31,228056926.22,ethereum
2022-07-11,1167.31,1170.23,1085.3,1095.67,422804562.19,ethereum
2022-07-12,1095.67,1097.18,1032.47,1037.37,548112670.68,ethereum
2022-07-13,1037.37,1117.22,1009.82,1114.57,813163899.62,ethereum
2022-07-14,1114.57,1211.87,1072.08,1192.56,635957495.14,ethereum
2022-07-15,1192.56,1286.06,1180.38,1231.23,864043258.51,ethereum
2022-07-16,1231.23,1400.05,1191.62,1356.31,673738020.94,ethereum
2022-07-17,1356.31,1385.31,1320.65,1337.97,613273362.46,ethereum
2022-07-18,1337.97,1593.79,1335.77,1583.55,1515087201.75,ethereum
2022-07-19,1583.55,1625.03,1493.29,1543.12,1354213074.71,ethereum
2022-07-20,1543.12,1620.73,1487.09,1521.72,1024542971.16,ethereum
2022-07-21,1521.72,1605.45,1465.28,1575.68,847550503.86,ethereum
2022-07-22,1575.68,1645.63,1517.35,1535.71,840140414.82,ethereum
2022-07-23,1535.71,1596.62,1489.25,1549.19,446044212.66,ethereum
2022-07-24,1549.19,1663.54,1547.28,1597.72,520874215.21,ethereum
2022-07-25,1597.72,1609.22,1436.41,1438.01,825050213.7,ethereum
2022-07-26,1438.01,1454.25,1357.04,1449.61,672687209.31,ethereum
2022-07-27,1449.61,1644.64,1421.1,1636.88,1027698858.37,ethereum
2022-07-28,1636.88,1787.55,1594.83,1725.82,1357299240.21,ethereum
2022-07-29,1725.82,1765.97,1657.01,1722.28,957967061.54,ethereum
2022-07-30,1722.28,1744.59,1674.67,1697.52,567955261.28,ethereum
2022-07-31,1697.52,1751.92,1668.02,1679.55,424322605.22,ethereum
2022-08-01,1679.55,1704.81,1607.21,1630.62,627822477.99,ethereum
2022-08-02,1630.62,1677.78,1561.58,1631.11,720425386.6,ethereum
2022-08-03,1631.11,1683.19,1590.67,1618.68,761209687.44,ethereum
2022-08-04,1618.68,1663.09,1580.86,1607.96,741257669.99,ethereum
2022-08-05,1607.96,1740.57,1605.96,1736.78,1128383162.41,ethereum
2022-08-06,1736.78,1749.5,1687.21,1690.67,660571163.49,ethereum
2022-08-07,1690.67,1729.12,1669.23,1700.54,447819960.84,ethereum
2022-08-08,1700.54,1816.57,1693.75,1777.99,981265580.22,ethereum
2022-08-09,1777.99,1790.92,1669.6,1703.41,898080190.62,ethereum
2022-08-10,1703.41,1885.46,1657.4,1854.05,1352776291.18,ethereum
2022-08-11,1854.05,1941.32,1851.21,1881.06,1341570228.57,ethereum
2022-08-12,1881.06,1966.09,1854.29,1959.26,824715568.77,ethereum
2022-08-13,1959.26,2020.32,1947.46,1984.29,800730150.33,ethereum
2022-08-14,1984.29,2030.19,1907.04,1936.02,734838036.93,ethereum
2022-08-15,1936.02,2012.94,1869.02,1899.64,1291080609.46,ethereum
2022-08-16,1899.64,1915.11,1853.68,1877.16,938206003.68,ethereum
2022-08-17,1877.16,1957.07,1817.73,1834.04,1267374734.89,ethereum
2022-08-18,1834.04,1882.41,1821.45,1846.36,742010328.68,ethereum
2022-08-19,1846.36,1847.92,1603.31,1609.05,1847934898.07,ethereum
2022-08-20,1609.05,1656.86,1524.51,1575.73,1089158535.71,ethereum
2022-08-21,1575.73,1645.6,1562.97,1617.86,910431597.18,ethereum
2022-08-22,1617.86,1628.88,1529.73,1624.65,1182900442.15,ethereum
2022-08-23,1624.65,1672.46,1563.84,1664.76,1062895745.35,ethereum
2022-08-24,1664.76,1694.44,1605.04,1656.52,1100702910.25,ethereum
2022-08-25,1656.52,1722.01,1653.92,1695.85,765141174.18,ethereum
2022-08-26,1695.85,1704.96,1487.79,1508.09,1511768507.05,ethereum
2022-08-27,1508.09,1518.79,1448.62,1491.26,828407067.63,ethereum
2022-08-28,1491.26,1510.14,1424.21,1426.4,630935011.23,ethereum
2022-08-29,1426.4,1560.09,1422.09,1552.4,1049519720.22,ethereum
2022-08-30,1552.4,1605.77,1474.69,1524.62,1220810502.07,ethereum
2022-08-31,1524.62,1619.18,1524.26,1554.16,1107751190.46,ethereum
2022-09-01,1554.16,1598.99,1513.23,1585.98,752412872.72,ethereum
2022-09-02,1585.98,1649.27,1546.9,1575.91,822062063.91,ethereum
2022-09-03,1575.91,1582.39,1534.93,1557.54,318389181.65,ethereum
2022-09-04,1557.54,1582.8,1540.9,1579.06,251366855.06,ethereum
2022-09-05,1579.06,1629.13,1557.45,1617.5,481845237.91,ethereum
2022-09-06,1617.5,1686.59,1555.91,1558.9,1178593645.43,ethereum
2022-09-07,1558.9,1656.66,1490.73,1630.0,890171683.95,ethereum
2022-09-08,1630.0,1662.69,1596.45,1635.6,917720046.07,ethereum
2022-09-09,1635.6,1744.19,1631.06,1719.35,1004002586.51,ethereum
2022-09-10,1719.35,1789.58,1707.49,1774.69,442617943.59,ethereum
2022-09-11,1774.69,1789.21,1722.54,1767.02,424086159.35,ethereum
2022-09-12,1767.02,1783.07,1693.36,1716.53,688261837.42,ethereum
2022-09-13,1716.53,1755.79,1561.88,1574.56,1186666903.31,ethereum
2022-09-14,1574.56,1648.36,1555.15,1639.6,759203960.6,ethereum
2022-09-15,1639.6,1654.2,1459.21,1472.51,1283200244.31,ethereum
2022-09-16,1472.51,1483.2,1408.46,1433.97,881484582.21,ethereum
2022-09-17,1433.97,1476.0,1409.4,1469.05,427781777.37,ethereum
2022-09-18,1469.05,1470.03,1326.3,1334.3,664603372.25,ethereum
2022-09-19,1334.3,1392.37,1281.71,1376.21,820923081.03,ethereum
2022-09-20,1376.21,1384.51,1313.06,1323.07,1134751018.14,ethereum
2022-09-21,1323.07,1399.59,1220.78,1246.29,2158795290.82,ethereum
2022-09-22,1246.29,1342.74,1237.45,1326.15,1764192693.49,ethereum
2022-09-23,1326.15,1358.83,1262.97,1326.95,1770416488.71,ethereum
2022-09-24,1326.95,1349.09,1306.83,1317.11,688754375.79,ethereum
2022-09-25,1317.11,1336.88,1270.94,1294.72,741280751.13,ethereum
2022-09-26,1294.72,1340.64,1279.55,1336.65,1719754734.68,ethereum
2022-09-27,1336.65,1400.42,1304.41,1328.11,1537712811.95,ethereum
2022-09-28,1328.11,1354.97,1258.23,1337.15,1843309322.44,ethereum
2022-09-29,1337.15,1351.6,1288.59,1335.9,1346135197.35,ethereum
2022-09-30,1335.9,1372.44,1316.72,1328.7,1559138076.19,ethereum
2022-10-01,1328.7,1333.85,1303.19,1311.8,361595127.37,ethereum
2022-10-02,1311.8,1317.65,1272.05,1276.69,533576502.55,ethereum
2022-10-03,1276.69,1329.8,1265.42,1323.32,1066475762.56,ethereum
2022-10-04,1323.32,1370.09,1319.02,1361.9,962114984.8,ethereum
2022-10-05,1361.9,1364.69,1316.75,1352.44,897717802.0,ethereum
2022-10-06,1352.44,1384.03,1346.79,1352.4,1337183654.48,ethereum
2022-10-07,1352.4,1361.52,1317.95,1331.14,847055907.94,ethereum
2022-10-08,1331.14,1337.38,1303.92,1315.47,256701832.62,ethereum
2022-10-09,1315.47,1328.86,1307.58,1323.41,270217040.65,ethereum
2022-10-10,1323.41,1338.13,1289.77,1290.04,706276755.9,ethereum
2022-10-11,1290.04,1297.84,1268.05,1279.79,895785523.92,ethereum
2022-10-12,1279.79,1306.21,1275.03,1294.29,659072834.99,ethereum
2022-10-13,1294.29,1300.93,1199.77,1287.51,1553294534.83,ethereum
2022-10-14,1287.51,1343.39,1283.82,1296.63,1300245316.03,ethereum
2022-10-15,1296.63,1301.81,1264.0,1274.91,383099353.48,ethereum
2022-10-16,1274.91,1315.33,1274.68,1305.87,433760169.98,ethereum
2022-10-17,1305.87,1338.64,1295.86,1331.52,748550276.7,ethereum
2022-10-18,1331.52,1341.38,1287.13,1310.78,936900282.81,ethereum
2022-10-19,1310.78,1313.67,1280.17,1284.85,706514928.62,ethereum
2022-10-20,1284.85,1310.72,1271.7,1282.68,805186791.44,ethereum
2022-10-21,1282.68,1307.1,1254.6,1299.88,817282417.74,ethereum
2022-10-22,1299.88,1319.61,1294.4,1313.91,272863413.86,ethereum
2022-10-23,1313.91,1370.8,1300.09,1364.2,561742750.96,ethereum
2022-10-24,1364.2,1370.45,1324.47,1343.83,969857919.89,ethereum
2022-10-25,1343.83,1524.13,1335.31,1460.37,2350835728.61,ethereum
2022-10-26,1460.37,1595.06,1457.91,1566.85,2821129189.15,ethereum
2022-10-27,1566.85,1578.12,1505.22,1514.35,2182940242.05,ethereum
2022-10-28,1514.35,1574.67,1484.12,1555.12,1703276756.19,ethereum
2022-10-29,1555.12,1663.64,1548.24,1620.42,1488331267.57,ethereum
2022-10-30,1620.42,1640.31,1577.18,1590.93,891449874.51,ethereum
2022-10-31,1590.93,1635.53,1547.97,1572.88,1615108402.06,ethereum
2022-11-01,1572.88,1611.88,1563.39,1578.51,1109585843.08,ethereum
2022-11-02,1578.51,1620.26,1502.4,1518.33,2037801666.52,ethereum
2022-11-03,1518.33,1558.59,1515.32,1530.87,1152727124.17,ethereum
2022-11-04,1530.87,1671.48,1528.31,1645.06,1925861769.02,ethereum
2022-11-05,1645.06,1665.9,1621.64,1627.42,611265136.47,ethereum
2022-11-06,1627.42,1638.76,1565.49,1568.75,735107790.65,ethereum
2022-11-07,1568.75,1608.74,1546.59,1568.45,1378127340.69,ethereum
2022-11-08,1568.45,1579.41,1250.63,1334.22,4107836408.23,ethereum
2022-11-09,1334.22,1337.05,1081.28,1104.17,3360130314.53,ethereum
2022-11-10,1104.17,1347.76,1090.05,1296.01,1773564733.66,ethereum
2022-11-11,1296.01,1306.47,1200.46,1285.23,1409146347.24,ethereum
2022-11-12,1285.23,1289.04,1236.27,1254.95,427130657.25,ethereum
2022-11-13,1254.95,1272.09,1200.31,1219.85,429569400.6,ethereum
2022-11-14,1219.85,1288.74,1170.9,1241.39,855858844.55,ethereum
2022-11-15,1241.39,1288.55,1232.81,1252.0,723628030.12,ethereum
2022-11-16,1252.0,1266.73,1185.82,1215.24,742289325.22,ethereum
2022-11-17,1215.24,1227.03,1181.92,1199.45,568626212.85,ethereum
2022-11-18,1199.45,1231.6,1198.2,1210.98,441193528.12,ethereum
2022-11-19,1210.98,1231.29,1196.77,1216.52,230572688.07,ethereum
2022-11-20,1216.52,1225.0,1130.87,1140.47,491708817.05,ethereum
2022-11-21,1140.47,1144.37,1079.94,1105.99,990700383.48,ethereum
2022-11-22,1105.99,1140.64,1074.4,1137.75,824490701.43,ethereum
2022-11-23,1137.75,1189.1,1126.34,1183.69,750643596.67,ethereum
2022-11-24,1183.69,1215.66,1179.27,1202.96,547060532.6,ethereum
2022-11-25,1202.96,1205.7,1170.43,1198.4,396616881.99,ethereum
2022-11-26,1198.4,1233.38,1196.04,1204.94,329190686.13,ethereum
2022-11-27,1204.94,1222.51,1188.99,1193.2,267300240.57,ethereum
2022-11-28,1193.2,1198.53,1150.42,1167.3,526904922.21,ethereum
2022-11-29,1167.3,1225.87,1157.85,1215.7,573752908.47,ethereum
2022-11-30,1215.7,1309.06,1212.49,1294.92,893091016.94,ethereum
2022-12-01,1294.92,1299.63,1263.39,1276.36,556451968.76,ethereum
2022-12-02,1276.36,1297.11,1265.67,1295.61,536043267.27,ethereum
2022-12-03,1295.61,1307.27,1236.97,1241.13,397801316.77,ethereum
2022-12-04,1241.13,1286.38,1240.5,1279.89,312004682.21,ethereum
2022-12-05,1279.89,1305.5,1247.32,1259.37,588911337.44,ethereum
2022-12-06,1259.37,1274.29,1242.46,1271.38,495067956.08,ethereum
2022-12-07,1271.38,1276.71,1217.1,1231.35,500133032.01,ethereum
2022-12-08,1231.35,1291.22,1222.42,1280.28,596851329.1,ethereum
2022-12-09,1280.28,1295.62,1256.15,1262.95,525600440.57,ethereum
2022-12-10,1262.95,1282.69,1260.13,1266.34,258333254.5,ethereum
2022-12-11,1266.34,1283.59,1257.77,1263.27,288391972.72,ethereum
2022-12-12,1263.27,1278.74,1240.78,1275.37,534501434.1,ethereum
2022-12-13,1275.37,1346.51,1256.36,1320.43,786269925.3,ethereum
2022-12-14,1320.43,1350.33,1302.52,1307.5,926900276.47,ethereum
2022-12-15,1307.5,1311.34,1260.13,1266.59,768136956.69,ethereum
2022-12-16,1266.59,1279.37,1158.18,1167.85,1065048194.1,ethereum
2022-12-17,1167.85,1189.53,1162.32,1187.11,451167227.98,ethereum
2022-12-18,1187.11,1196.43,1172.99,1183.19,321056937.95,ethereum
2022-12-19,1183.19,1194.49,1152.43,1167.68,585378897.99,ethereum
2022-12-20,1167.68,1228.37,1163.29,1216.96,735691592.34,ethereum
2022-12-21,1216.96,1220.46,1204.4,1213.84,518496302.18,ethereum
2022-12-22,1213.84,1230.41,1183.8,1217.51,637447979.92,ethereum
2022-12-23,1217.51,1228.48,1213.65,1219.97,573753835.68,ethereum
2022-12-24,1219.97,1226.23,1214.24,1220.49,252819741.33,ethereum
2022-12-25,1220.49,1223.72,1199.6,1218.3,397681859.87,ethereum
2022-12-26,1218.3,1229.65,1212.89,1227.3,301306741.79,ethereum
2022-12-27,1227.3,1232.63,1202.88,1211.07,474996198.27,ethereum
2022-12-28,1211.07,1214.55,1182.48,1189.27,596230640.27,ethereum
2022-12-29,1189.27,1205.31,1186.42,1200.06,438196328.2,ethereum
2022-12-30,1200.06,1201.51,1182.25,1199.12,413969580.77,ethereum
2022-12-31,1199.12,1207.02,1191.63,1195.0,266114942.31,ethereum
2023-01-01,1195.0,1204.09,1190.52,1200.1,212091101.2,ethereum
2023-01-02,1200.1,1222.25,1192.5,1213.98,396971135.51,ethereum
2023-01-03,1213.98,1219.35,1205.08,1214.11,392700511.47,ethereum
2023-01-04,1214.11,1267.02,1212.42,1256.42,825157843.82,ethereum
2023-01-05,1256.42,1259.03,1242.51,1250.73,494598797.89,ethereum
2023-01-06,1250.73,1275.0,1236.5,1268.71,667398617.34,ethereum
2023-01-07,1268.71,1270.34,1261.21,1263.86,231711574.14,ethereum
2023-01-08,1263.86,1292.01,1258.59,1288.62,392241837.02,ethereum
2023-01-09,1288.62,1344.17,1285.01,1320.11,1022290294.83,ethereum
2023-01-10,1320.11,1346.45,1316.81,1335.42,682508755.42,ethereum
2023-01-11,1335.42,1393.42,1320.84,1388.95,750208058.14,ethereum
2023-01-12,1388.95,1436.9,1367.5,1416.05,1173416087.03,ethereum
2023-01-13,1416.05,1464.27,1401.0,1451.18,827418332.41,ethereum
2023-01-14,1451.18,1600.82,1449.52,1550.07,1000747558.84,ethereum
2023-01-15,1550.07,1566.18,1516.95,1552.71,605354595.73,ethereum
2023-01-16,1552.71,1601.54,1522.89,1577.02,854808666.21,ethereum
2023-01-17,1577.02,1606.64,1542.73,1565.15,701015677.04,ethereum
2023-01-18,1565.15,1610.01,1502.35,1512.28,1186461141.36,ethereum
2023-01-19,1512.28,1562.61,1509.86,1551.2,750596721.84,ethereum
2023-01-20,1551.2,1662.05,1542.76,1659.02,1052523938.77,ethereum
2023-01-21,1659.02,1678.11,1622.68,1626.68,911165415.27,ethereum
